price,bedrooms,bathrooms,size_square_meters,lat,lon,Price_per_square_meter,garden,AccommodationAccess15m,AirportsAccess15m,Eating and drinkingAccess15m,ShoppingAccess15m,Commercial servicesAccess15m,EducationAccess15m,HealthAccess15m,Manufacturing and productionAccess15m,id,Bodies of waterAccess15m,Bus stopAccess15m,CultureAccess15m,EntertainmentAccess15m,GamblingAccess15m,Green parkAccess15m,Public infrastructureAccess15m,Railway stationsAccess15m,SportsAccess15m,TourismAccess15m,Underground entranceAccess15m,distance_to_center
435500.0,2.4,1.7,86.6,51.533636109999996,0.0902150263,4861.0444571,0.4,1.5,0.0,102.4,42.2,152.6,12.9,20.8,10.2,18.1,0.1,26.9,0.4,2.5,5.1,7.1,53.5,1.2,4.4,0.4,4.6,15.442675613985141
560000.0,3.0,1.8333333333333333,112.83333333333333,51.574041,0.07808741666666667,5461.260974666667,0.6666666666666666,2.0,0.0,100.16666666666667,33.5,177.33333333333334,18.166666666666668,23.833333333333332,11.666666666666666,2767.8333333333335,0.16666666666666666,38.333333333333336,4.333333333333333,2.1666666666666665,3.8333333333333335,1.5,61.5,0.3333333333333333,4.5,0.16666666666666666,6.166666666666667,16.101158974774993
485000.0,2.875,1.625,118.625,51.55642605,0.1017675375,4377.1278489999995,0.375,1.125,0.0,135.875,45.75,220.75,17.625,29.625,15.875,1748.375,0.25,43.375,2.5,2.0,7.25,0.625,77.125,1.375,7.25,0.375,0.0,16.85136609312217
759250.0,5.0,1.0,139.0,51.5815342,0.0485828,5462.230216,1.0,1.0,0.0,25.0,6.0,55.0,8.0,8.0,7.0,2765.0,0.0,18.0,0.0,2.0,1.0,2.0,34.0,0.0,1.0,0.0,2.0,14.75651933217672
675000.0,3.6666666666666665,1.6666666666666667,134.33333333333334,51.5872019,0.058285,5155.840921333333,1.0,0.3333333333333333,0.0,45.333333333333336,7.333333333333333,68.66666666666667,7.666666666666667,11.666666666666666,4.0,2771.3333333333335,0.0,16.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.6666666666666666,31.0,0.0,1.6666666666666667,0.0,3.0,15.681631049445421
683333.3333333334,4.0,2.3333333333333335,164.66666666666666,51.59544136666667,0.094025816,4508.755058666667,0.6666666666666666,0.6666666666666666,0.0,33.333333333333336,17.333333333333332,91.0,7.0,10.666666666666666,16.333333333333332,2778.0,0.0,22.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,35.666666666666664,0.0,1.0,0.0,0.3333333333333333,18.26914071318173
804759.4761904762,3.380952380952381,2.0476190476190474,134.66666666666666,51.60986411190476,0.035336190142857146,6372.127396619047,0.8571428571428571,0.23809523809523808,0.0,42.95238095238095,12.380952380952381,92.47619047619048,11.80952380952381,19.0,5.095238095238095,2644.0,0.0,24.714285714285715,1.2857142857142858,0.5714285714285714,1.5238095238095237,0.19047619047619047,37.857142857142854,0.047619047619047616,6.428571428571429,2.0952380952380953,1.4761904761904763,16.107699741583186
938750.0,3.1666666666666665,2.125,127.5,51.408086689583335,-0.29832179354166666,7826.631838,0.9166666666666666,6.458333333333333,0.0,182.66666666666666,141.5,297.3333333333333,18.791666666666668,42.458333333333336,23.041666666666668,2222.0,0.0,68.79166666666667,3.375,11.375,4.0,3.4166666666666665,113.29166666666667,0.9166666666666666,8.958333333333334,4.666666666666667,0.0,16.21899511320218
1241098.3333333333,3.033333333333333,2.3333333333333335,167.1,51.41714027,-0.2864885576666667,7913.232866166667,0.5,3.3333333333333335,0.0,131.43333333333334,106.8,209.63333333333333,16.2,36.43333333333333,18.8,2222.0333333333333,0.13333333333333333,49.266666666666666,3.0,7.066666666666666,2.9,2.933333333333333,80.76666666666667,0.6333333333333333,10.3,3.0,0.0,14.947384502802235
831625.0,3.4,1.85,121.925,51.4021817175,-0.2606134675,6867.112560175,0.825,0.525,0.0,67.25,30.3,131.65,12.0,24.175,15.025,2258.125,0.0,27.15,0.925,1.925,2.175,2.2,53.775,0.475,7.6,0.175,0.0,14.932811852937245
592688.4615384615,3.3076923076923075,1.4615384615384615,102.61538461538461,51.37825003846154,-0.24082115384615385,5772.192225153847,0.5384615384615384,0.15384615384615385,0.0,52.07692307692308,20.076923076923077,119.23076923076923,10.076923076923077,17.153846153846153,8.0,2888.3846153846152,0.0,20.076923076923077,1.1538461538461537,1.2307692307692308,1.5384615384615385,2.0,47.15384615384615,0.6153846153846154,5.230769230769231,0.07692307692307693,0.0,16.389291362876346
531875.0,2.25,1.125,77.25,51.3933753625,-0.293530454,7057.569568375,0.875,1.625,0.0,59.625,17.75,123.5,12.25,22.875,14.875,2276.5,0.0,35.0,0.5,2.625,1.875,1.25,58.125,0.125,6.75,2.0,0.0,17.149470895417572
679117.6470588235,2.823529411764706,1.4705882352941178,150.88235294117646,51.386615252941176,-0.2998162925294117,5936.825487958824,0.6470588235294118,2.411764705882353,0.0,136.0,56.11764705882353,267.6470588235294,22.529411764705884,54.470588235294116,24.0,2198.1176470588234,0.0,57.411764705882355,0.7647058823529411,5.9411764705882355,5.0588235294117645,1.3529411764705883,94.41176470588235,1.0588235294117647,5.588235294117647,4.117647058823529,0.0,18.001466858040494
325000.0,2.0,1.0,59.0,51.3660776,-0.2967389,5249.918857500001,0.5,0.0,0.0,28.0,22.5,117.5,6.0,13.0,31.5,2243.0,0.0,33.0,1.5,2.5,2.0,3.0,56.5,0.5,3.5,1.0,0.0,19.63639775846845
1023549.8979591837,2.142857142857143,1.7142857142857142,112.18367346938776,51.53610536020408,-0.0949183427755102,10816.094115212243,0.24489795918367346,21.06122448979592,0.0,516.2448979591836,183.6530612244898,1281.9795918367347,81.89795918367346,104.3265306122449,109.55102040816327,1569.265306122449,0.9387755102040817,93.16326530612245,12.63265306122449,49.142857142857146,8.122448979591837,20.591836734693878,242.51020408163265,2.9591836734693877,28.918367346938776,35.44897959183673,9.10204081632653,4.006132423717743
939090.4545454546,2.8181818181818183,1.4545454545454546,102.81818181818181,51.59002667272728,-0.14092309090909091,9450.345075090909,0.5454545454545454,4.7272727272727275,0.2727272727272727,172.0909090909091,89.45454545454545,268.90909090909093,29.454545454545453,72.36363636363636,13.363636363636363,1348.0,0.7272727272727273,55.09090909090909,4.090909090909091,5.454545454545454,4.545454545454546,1.2727272727272727,89.54545454545455,0.5454545454545454,22.636363636363637,9.363636363636363,0.45454545454545453,9.244742200239202
870000.0,3.4615384615384617,1.5384615384615385,131.46153846153845,51.613882992307694,-0.14007662923076922,6950.033588307692,0.6153846153846154,0.8461538461538461,0.0,97.92307692307692,27.76923076923077,160.07692307692307,15.538461538461538,24.76923076923077,17.0,742.6923076923077,0.23076923076923078,50.76923076923077,0.6923076923076923,2.3846153846153846,4.230769230769231,2.6923076923076925,56.46153846153846,1.0,8.461538461538462,4.461538461538462,3.4615384615384617,11.893726891510552
1022222.2222222222,4.111111111111111,2.5555555555555554,162.88888888888889,51.616157477777776,-0.17493481111111112,6793.775923333334,0.4444444444444444,2.5555555555555554,0.0,121.88888888888889,61.55555555555556,309.44444444444446,27.0,49.77777777777778,29.88888888888889,403.22222222222223,0.1111111111111111,56.888888888888886,1.1111111111111112,5.111111111111111,4.333333333333333,2.888888888888889,82.77777777777777,0.1111111111111111,9.88888888888889,2.888888888888889,1.4444444444444444,12.544141356482164
716666.4285714285,3.4761904761904763,1.5238095238095237,127.95238095238095,51.61750633333333,-0.10839777142857143,5807.282503571429,0.8095238095238095,1.8095238095238095,0.0,106.52380952380952,39.42857142857143,254.9047619047619,18.857142857142858,40.714285714285715,18.952380952380953,904.2380952380952,1.4285714285714286,36.857142857142854,1.7619047619047619,5.714285714285714,5.571428571428571,2.1904761904761907,61.57142857142857,0.6666666666666666,10.428571428571429,1.7142857142857142,0.8571428571428571,12.330500381981075
1103845.7692307692,3.769230769230769,1.9230769230769231,166.46153846153845,51.63085633846154,-0.1257804076923077,6591.368651307692,0.6923076923076923,0.9230769230769231,0.0,36.23076923076923,12.076923076923077,95.38461538461539,10.846153846153847,14.384615384615385,8.076923076923077,886.3076923076923,0.9230769230769231,21.692307692307693,1.2307692307692308,1.5384615384615385,2.3846153846153846,1.5384615384615385,36.07692307692308,0.07692307692307693,9.461538461538462,4.076923076923077,1.1538461538461537,13.744777312623842
671250.0,3.25,1.75,101.0,51.58305105,-0.08487685,6760.26202225,0.375,2.5,0.0,213.75,59.625,259.125,25.5,37.625,23.625,1392.875,0.0,65.125,2.375,6.625,9.5,16.875,92.125,2.125,11.125,1.875,9.125,8.94630585650928
1014800.0,3.04,1.76,114.88,51.558124344,-0.0789376116,9024.940294,0.28,3.32,0.0,305.04,103.48,334.12,37.88,51.72,38.64,1177.88,0.72,67.08,4.92,17.88,7.76,17.68,142.64,2.64,14.64,11.76,1.04,6.6013639103320365
717647.0588235294,2.7058823529411766,1.5294117647058822,91.94117647058823,51.598067752941176,-0.0726167,7509.107146882353,0.5294117647058824,0.9411764705882353,0.0,131.88235294117646,35.23529411764706,171.64705882352942,16.470588235294116,20.11764705882353,21.705882352941178,1390.6470588235295,0.0,50.470588235294116,1.8823529411764706,4.529411764705882,7.0,9.0,78.76470588235294,1.1176470588235294,7.705882352941177,2.7058823529411766,1.9411764705882353,10.822850364086849
3000000.0,3.0,3.0,200.0,51.612149,-0.0635697,15000.0,0.0,1.0,0.0,169.0,50.0,214.0,13.0,30.0,32.0,3437.0,1.0,49.0,3.0,4.0,11.0,7.0,99.0,2.0,12.0,4.0,0.0,12.476502159422502
870485.0,2.7,1.7,110.2,51.56668603000001,-0.12888892000000002,7993.380044199999,0.7,4.4,0.0,226.5,64.1,322.9,24.5,55.0,27.8,1919.2,0.2,63.7,3.2,8.4,6.9,20.3,125.3,1.2,14.8,4.6,5.6,6.602192480672377
893571.4285714285,2.4285714285714284,1.7142857142857142,81.28571428571429,51.53467645714286,-0.12239408471428571,11549.255596714285,0.42857142857142855,64.57142857142857,0.0,1042.4285714285713,478.14285714285717,2222.4285714285716,139.71428571428572,193.71428571428572,209.28571428571428,1704.857142857143,0.2857142857142857,153.14285714285714,30.0,102.28571428571429,17.857142857142858,24.285714285714285,447.0,5.0,47.142857142857146,122.71428571428571,42.142857142857146,3.0607842892067376
4491249.96875,4.75,3.4375,327.65625,51.5842104390625,-0.16757598371875,11792.484098968751,0.875,0.53125,0.0,80.4375,25.625,138.3125,13.1875,33.90625,8.8125,488.6875,0.125,41.0,1.5,4.09375,3.09375,1.9375,52.28125,0.0625,9.25,5.21875,4.59375,8.990156662058041
2585000.0,4.363636363636363,3.272727272727273,280.6363636363636,51.62873632727272,-0.18873488818181816,8230.861572727272,0.6363636363636364,1.9090909090909092,0.0,39.45454545454545,15.909090909090908,107.45454545454545,10.454545454545455,16.363636363636363,8.909090909090908,103.36363636363636,0.36363636363636365,42.27272727272727,1.7272727272727273,2.090909090909091,1.2727272727272727,3.090909090909091,39.18181818181818,0.0,7.0,1.3636363636363635,1.2727272727272727,14.189612838682102
1104199.8,3.64,1.88,173.72,51.63466466,-0.098628124,6556.7617904399995,0.84,0.28,0.0,53.52,25.8,129.84,10.8,18.96,10.56,888.08,0.16,24.96,0.72,1.76,2.72,0.52,45.8,0.92,6.72,2.08,0.0,14.311553348133135
656176.1764705882,2.588235294117647,1.411764705882353,90.17647058823529,51.59724675294118,-0.10781304705882354,7333.668850411765,0.5294117647058824,1.7058823529411764,0.11764705882352941,185.2941176470588,69.82352941176471,237.1764705882353,22.0,35.8235294117647,11.117647058823529,1430.2941176470588,0.17647058823529413,55.705882352941174,3.411764705882353,6.470588235294118,14.0,5.529411764705882,90.94117647058823,0.17647058823529413,10.882352941176471,1.1764705882352942,3.9411764705882355,10.111988559666948
1725714.2857142857,4.571428571428571,2.619047619047619,205.95238095238096,51.59698661428572,-0.1958376571428571,8687.037438285715,0.6666666666666666,1.5714285714285714,0.0,105.71428571428571,43.61904761904762,285.95238095238096,23.285714285714285,43.857142857142854,26.857142857142858,162.1904761904762,0.0,48.904761904761905,1.7619047619047619,4.0476190476190474,1.8571428571428572,1.5714285714285714,77.52380952380952,0.0,9.904761904761905,2.2857142857142856,2.5714285714285716,11.046766404032093
671442.5925925926,2.2222222222222223,1.3333333333333333,79.33333333333333,51.56993501481481,-0.10863045322222221,8972.727031,0.37037037037037035,4.851851851851852,0.0,232.96296296296296,92.37037037037037,287.6296296296296,28.555555555555557,54.44444444444444,25.48148148148148,1607.5555555555557,0.48148148148148145,50.666666666666664,3.037037037037037,9.851851851851851,5.777777777777778,10.62962962962963,108.77777777777777,1.5185185185185186,14.814814814814815,3.0,5.0,7.107344011438131
781812.5,2.375,1.25,79.375,51.55472335,-0.09695722500000001,10026.361705875,0.75,3.375,0.0,196.25,42.625,230.0,28.75,37.75,14.625,1921.125,0.375,50.5,2.375,6.625,4.375,8.5,98.5,0.875,11.375,10.75,1.875,5.709402556364526
2255000.0,2.9655172413793105,1.7586206896551724,173.0344827586207,51.57467269482759,-0.14543277003448277,10583.763476862068,0.5862068965517241,1.0,0.0,113.82758620689656,30.275862068965516,170.86206896551724,19.482758620689655,34.241379310344826,10.96551724137931,1380.9310344827586,0.3448275862068966,49.758620689655174,7.413793103448276,4.413793103448276,1.896551724137931,3.7241379310344827,70.86206896551724,0.13793103448275862,8.89655172413793,16.275862068965516,4.931034482758621,7.607979015238937
826500.0,2.7,1.65,96.9,51.55365948,-0.11685272499999999,9128.979887450001,0.4,11.75,0.0,348.7,111.35,447.3,36.0,62.4,47.65,1811.85,0.0,66.1,2.35,20.05,7.3,18.55,166.45,1.95,19.95,16.6,7.35,5.22300078168705
614666.6666666666,2.1,1.3,75.76666666666667,51.58171628833334,-0.11715713863333334,8278.6952155,0.5666666666666667,2.4,0.03333333333333333,196.93333333333334,65.1,287.6333333333333,28.933333333333334,55.9,19.466666666666665,1469.0,0.23333333333333334,48.96666666666667,3.5,7.133333333333334,6.433333333333334,5.9,89.83333333333333,0.8333333333333334,13.0,3.2,1.5666666666666667,8.320022483854526
487497.5,3.0,1.0,77.0,51.630236350000004,-0.06277245000000001,6511.0642515,0.5,0.0,0.0,36.0,6.5,65.5,4.5,8.5,4.0,937.5,1.0,12.5,1.0,1.0,2.0,2.0,32.5,0.0,4.5,1.5,0.0,14.391194221940175
2450604.5454545454,2.6666666666666665,2.1515151515151514,148.78787878787878,51.53130104242424,-0.149430955,15137.109238666666,0.3333333333333333,49.45454545454545,0.12121212121212122,638.8787878787879,345.93939393939394,1276.5454545454545,69.03030303030303,250.63636363636363,105.60606060606061,1747.8484848484848,0.9696969696969697,101.21212121212122,23.90909090909091,50.63636363636363,14.06060606060606,12.424242424242424,258.030303030303,2.4545454545454546,20.545454545454547,97.60606060606061,29.0,3.2362052181067216
1083007.7586206896,3.7586206896551726,2.0172413793103448,154.8793103448276,51.541814277586205,-0.23712289215517243,7266.539881068965,0.8793103448275862,2.2413793103448274,0.0,140.81034482758622,40.86206896551724,183.1206896551724,17.103448275862068,28.655172413793103,16.120689655172413,440.32758620689657,0.29310344827586204,42.41379310344828,1.8793103448275863,5.672413793103448,3.4655172413793105,3.8793103448275863,72.86206896551724,0.9137931034482759,5.431034482758621,2.0172413793103448,2.2758620689655173,8.528441049964902
1519583.3333333333,4.375,2.375,183.875,51.57552416041667,-0.20001283437499998,8259.297279666667,0.9583333333333334,7.0,0.0,123.45833333333333,65.83333333333333,275.7916666666667,19.5,49.666666666666664,22.666666666666668,121.0,0.041666666666666664,56.291666666666664,3.375,3.5,4.5,2.0416666666666665,88.04166666666667,0.08333333333333333,10.625,10.708333333333334,4.166666666666667,9.105798807322245
1184283.3333333333,3.5952380952380953,2.119047619047619,156.5,51.55421280714286,-0.21655154745238098,7575.111671904761,0.6904761904761905,3.880952380952381,0.0,141.85714285714286,36.57142857142857,226.9047619047619,17.30952380952381,35.857142857142854,16.19047619047619,382.76190476190476,0.38095238095238093,46.333333333333336,3.357142857142857,4.214285714285714,4.5,3.4285714285714284,72.14285714285714,0.7857142857142857,8.095238095238095,3.6666666666666665,3.5476190476190474,8.109402637176318
2603359.375,3.5125,2.575,178.5,51.550106314375,-0.17203477285,12944.0398904,0.525,8.275,0.0,198.175,81.8125,327.4875,33.85,74.975,22.525,599.8625,0.3,55.1375,5.825,10.075,3.6,6.025,113.7625,1.25,15.95,38.7625,8.4875,5.675582903336453
1463330.0,4.4,2.1333333333333333,206.26666666666668,51.589546356666666,-0.221637056,7600.5875564,0.8,1.4666666666666666,0.0,78.0,37.46666666666667,164.66666666666666,14.866666666666667,25.466666666666665,11.533333333333333,220.8,0.0,35.333333333333336,1.7333333333333334,1.7333333333333334,2.2,1.2,65.46666666666667,0.13333333333333333,5.133333333333334,2.6,1.4,11.24389284579576
1294444.4444444445,3.3333333333333335,2.111111111111111,137.88888888888889,51.551091477777774,-0.13992714444444443,9732.331249777777,0.5555555555555556,7.0,0.0,452.0,171.22222222222223,630.8888888888889,52.0,90.88888888888889,63.55555555555556,1026.7777777777778,0.4444444444444444,102.55555555555556,4.111111111111111,28.555555555555557,11.0,24.77777777777778,178.11111111111111,2.5555555555555554,24.22222222222222,20.444444444444443,10.0,4.9450969399729905
1615757.627118644,3.440677966101695,2.406779661016949,159.89830508474577,51.539084072033894,-0.19836796762711864,9798.743322728813,0.559322033898305,4.813559322033898,0.0,193.25423728813558,63.25423728813559,320.22033898305085,35.96610169491525,56.355932203389834,23.033898305084747,706.0677966101695,0.01694915254237288,57.20338983050848,3.7796610169491527,9.220338983050848,5.016949152542373,9.169491525423728,106.71186440677967,3.3559322033898304,14.135593220338983,10.76271186440678,6.203389830508475,6.0853922440804435
1461470.5882352942,3.7058823529411766,2.7058823529411766,215.11764705882354,51.61624592352941,-0.23375051847058823,7404.895513764706,0.7058823529411765,0.11764705882352941,0.0,22.470588235294116,11.823529411764707,68.29411764705883,8.0,9.941176470588236,8.117647058823529,561.7647058823529,0.11764705882352941,22.647058823529413,1.4705882352941178,0.7647058823529411,1.2352941176470589,1.5294117647058822,28.705882352941178,0.23529411764705882,4.588235294117647,1.588235294117647,0.29411764705882354,14.187609849845778
1410018.0,2.32,1.76,104.96,51.532953318,-0.17330170339999998,12178.21715816,0.48,10.8,0.0,202.12,98.68,387.2,32.76,77.72,23.64,2648.96,0.36,62.04,7.72,10.56,5.32,9.36,118.6,1.24,11.56,38.56,9.32,4.273845229395479
797727.2727272727,3.090909090909091,2.3636363636363638,119.72727272727273,51.59442750454546,-0.2412145629090909,6690.147985545454,0.6363636363636364,0.36363636363636365,0.0,37.45454545454545,14.818181818181818,74.81818181818181,11.545454545454545,7.454545454545454,4.545454545454546,621.4545454545455,0.18181818181818182,26.09090909090909,2.272727272727273,1.5454545454545454,0.6363636363636364,3.6363636363636362,45.45454545454545,0.09090909090909091,5.454545454545454,1.0,1.0909090909090908,12.480195544094455
675000.0,5.0,1.0,210.0,51.5981299,0.1790595,3214.285714,1.0,0.0,0.0,17.0,5.0,43.0,3.0,4.0,4.0,1641.0,1.0,25.0,0.0,1.0,1.0,3.0,30.0,0.0,3.0,0.0,0.0,23.55633240423354
472000.0,3.0,1.0,95.8,51.542314139999995,0.158725383,4931.325497399999,0.6,0.6,0.0,45.0,10.0,68.2,6.8,10.0,10.0,50.4,0.2,21.6,0.0,0.8,2.2,3.4,34.2,0.0,3.2,0.0,0.4,20.289887273547595
1225000.0,5.2,3.0,262.2,51.57059136,0.21858192,4663.2334378,0.6,0.0,0.0,26.0,7.4,65.8,4.6,10.4,6.6,1635.8,0.0,15.4,1.6,1.4,0.6,0.6,31.0,0.4,1.6,0.6,0.0,25.040126429406357
450000.0,3.0,2.0,84.0,51.5459816,0.1888244,5357.142857,1.0,0.0,0.0,7.0,0.0,21.0,3.0,1.0,0.0,1646.0,0.0,10.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,22.38904060912728
725000.0,3.0,2.0,90.0,51.5223591,0.1905532,8055.555556,0.0,0.0,0.0,73.0,21.0,142.0,13.0,12.0,12.0,391.0,0.0,50.0,4.0,3.0,5.0,6.0,67.0,1.0,6.0,2.0,0.0,22.16197550390114
943750.0,4.0,2.0,156.75,51.558804075,0.254553075,6155.050295,0.75,0.0,0.0,54.75,25.75,78.0,6.25,15.0,4.0,1637.0,0.0,20.0,1.5,0.0,1.0,0.5,29.75,0.75,5.5,0.0,0.75,27.148876436950925
800000.0,4.0,2.0,139.0,51.5825486,0.2146581,5755.395683,0.0,0.0,0.0,40.0,8.0,78.0,8.0,18.0,10.0,1639.0,0.0,23.0,0.0,0.0,1.0,2.0,43.0,0.0,9.0,0.0,0.0,25.18534013561905
536666.6666666666,2.3333333333333335,1.6666666666666667,86.33333333333333,51.59517086666667,0.22716793333333332,6051.356051333333,0.3333333333333333,0.0,0.0,25.333333333333332,13.0,65.0,8.0,21.666666666666668,8.0,1217.6666666666667,0.3333333333333333,33.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,2.0,39.666666666666664,0.3333333333333333,3.0,0.0,0.0,26.497357518301573
458333.3333333333,3.0,1.3333333333333333,105.66666666666667,51.59744366666666,0.16808963333333335,4450.8330553333335,1.0,0.3333333333333333,0.0,51.333333333333336,20.0,103.66666666666667,8.0,18.666666666666668,7.333333333333333,1646.0,0.0,32.333333333333336,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.6666666666666667,46.666666666666664,0.0,2.0,0.0,0.0,22.841158904209735
447857.14285714284,2.4285714285714284,1.4285714285714286,198.42857142857142,51.577859342857145,0.1291402142857143,4114.227133114286,0.2857142857142857,0.2857142857142857,0.0,58.285714285714285,21.714285714285715,100.57142857142857,9.142857142857142,14.857142857142858,10.142857142857142,879.7142857142857,0.14285714285714285,24.142857142857142,1.0,0.42857142857142855,2.2857142857142856,1.4285714285714286,48.142857142857146,0.42857142857142855,3.2857142857142856,0.0,0.0,19.498712764513865
1287475.0,4.0,1.5,131.0,51.5709645,0.16455865,9278.5176645,0.5,2.5,0.5,89.5,55.0,170.5,12.5,19.5,18.5,964.0,0.5,31.5,3.0,6.0,5.5,3.5,58.0,0.5,8.5,0.0,0.0,21.481791199761382
354999.28571428574,2.5714285714285716,1.1428571428571428,69.71428571428571,51.553561814285715,0.12764264371428571,5090.028477,0.42857142857142855,0.2857142857142857,0.0,66.28571428571429,14.571428571428571,91.57142857142857,6.714285714285714,14.714285714285714,3.857142857142857,17.428571428571427,0.0,33.714285714285715,0.5714285714285714,1.8571428571428572,2.857142857142857,1.4285714285714286,52.0,0.14285714285714285,3.4285714285714284,0.5714285714285714,0.0,18.46022161619902
509375.0,2.375,1.5,80.5,51.5402711875,0.134622725,5872.540630625,0.5,0.75,0.0,51.375,12.375,71.625,7.25,15.125,3.75,109.875,0.625,28.125,0.5,1.625,2.75,3.0,48.125,0.125,2.5,0.25,0.625,18.591254776512464
1251722.2222222222,1.8518518518518519,1.6851851851851851,101.22222222222223,51.49982304074074,-0.09777963948148148,12831.772799907407,0.42592592592592593,24.98148148148148,0.0,586.9814814814815,133.8148148148148,1108.4074074074074,67.53703703703704,91.85185185185185,98.57407407407408,2895.240740740741,0.07407407407407407,122.0,32.24074074074074,45.48148148148148,10.777777777777779,24.962962962962962,282.0740740740741,2.259259259259259,33.629629629629626,60.925925925925924,25.814814814814813,2.3506859295880735
700849.0566037736,2.30188679245283,1.7735849056603774,90.71698113207547,51.48629789245283,0.0015091584905660375,7922.253310849056,0.4339622641509434,4.528301886792453,0.0,150.81132075471697,47.320754716981135,178.54716981132074,22.49056603773585,23.79245283018868,15.622641509433961,1019.8679245283018,0.6037735849056604,39.83018867924528,10.641509433962264,6.6415094339622645,3.6037735849056602,8.339622641509434,77.37735849056604,0.7924528301886793,9.11320754716981,7.245283018867925,0.5849056603773585,9.325723388763532
1106000.0,2.6,1.9,99.7,51.49033462999999,-0.1095260997,11216.0177375,0.5,13.2,0.0,351.1,79.2,601.1,52.8,70.6,50.6,2623.0,0.6,102.0,15.4,26.5,7.4,29.3,216.8,1.1,25.4,24.8,12.2,2.3467408610825866
663333.3333333334,4.222222222222222,1.6666666666666667,136.44444444444446,51.44283973333333,0.0199173,5336.969857777778,0.6666666666666666,0.2222222222222222,0.0,40.111111111111114,11.444444444444445,78.55555555555556,10.88888888888889,18.77777777777778,5.888888888888889,2070.0,0.0,36.77777777777778,1.2222222222222223,0.8888888888888888,1.3333333333333333,3.7777777777777777,52.888888888888886,0.5555555555555556,6.222222222222222,0.7777777777777778,0.0,12.540224157782651
697930.0,2.8666666666666667,1.5333333333333334,108.13333333333334,51.45976866666667,-0.010514098133333333,6574.327524066667,0.4666666666666667,3.533333333333333,0.0,183.0,78.8,242.8,19.066666666666666,38.266666666666666,18.133333333333333,2349.4666666666667,0.2,62.6,5.8,6.333333333333333,6.866666666666666,4.6,101.4,1.2,9.4,5.933333333333334,0.0,9.724875618131936
900000.0,3.2222222222222223,1.5555555555555556,119.22222222222223,51.4748361,-0.03848357777777778,7404.60245488889,0.8888888888888888,5.888888888888889,0.0,198.77777777777777,34.55555555555556,224.77777777777777,24.555555555555557,21.666666666666668,21.77777777777778,2451.8888888888887,0.4444444444444444,50.44444444444444,4.111111111111111,6.777777777777778,3.7777777777777777,10.777777777777779,95.77777777777777,3.888888888888889,5.888888888888889,7.444444444444445,1.3333333333333333,7.192331950880217
993333.3333333334,3.380952380952381,1.7142857142857142,127.52380952380952,51.47129461666667,-0.06504953523809524,7751.978842619047,0.8571428571428571,2.238095238095238,0.0,151.1904761904762,56.80952380952381,192.8095238095238,18.571428571428573,26.238095238095237,21.333333333333332,2961.9523809523807,0.3333333333333333,46.857142857142854,2.857142857142857,6.523809523809524,5.761904761904762,13.666666666666666,95.14285714285714,0.9523809523809523,10.523809523809524,5.428571428571429,0.0,5.944093983668634
950000.0,3.1176470588235294,1.7647058823529411,128.11764705882354,51.49979452941176,-0.04991196688235294,7981.364023529412,0.47058823529411764,1.1764705882352942,0.0,95.58823529411765,25.764705882352942,157.23529411764707,17.88235294117647,19.529411764705884,20.11764705882353,2992.176470588235,0.7058823529411765,45.23529411764706,4.117647058823529,5.705882352941177,3.5294117647058822,14.117647058823529,69.70588235294117,1.588235294117647,10.529411764705882,13.529411764705882,2.9411764705882355,5.520838258515032
816944.4444444445,2.5555555555555554,1.6111111111111112,88.83333333333333,51.48923890555555,-0.09320613355555556,9536.614522388889,0.4444444444444444,9.833333333333334,0.0,249.77777777777777,94.33333333333333,332.3333333333333,32.388888888888886,43.888888888888886,25.333333333333332,2885.8333333333335,0.0,71.88888888888889,3.0555555555555554,10.722222222222221,9.166666666666666,30.944444444444443,132.38888888888889,0.5555555555555556,19.38888888888889,11.555555555555555,2.5555555555555554,3.1545081292235144
654466.6666666666,2.933333333333333,1.9333333333333333,116.73333333333333,51.485756020000004,0.07058786313333335,6081.319487,0.4,1.5333333333333334,0.0,102.73333333333333,36.8,167.73333333333332,18.666666666666668,24.8,14.133333333333333,1012.0,0.0,46.46666666666667,4.4,6.0,5.4,5.133333333333334,70.46666666666667,1.2,5.866666666666666,2.3333333333333335,0.0,14.028009402209767
593750.0,2.25,1.5,86.0,51.4226794375,-0.08562444075,6892.536475749999,0.75,1.25,0.0,137.25,35.5,173.5,19.0,28.75,19.25,1151.5,0.5,65.0,3.25,4.25,3.5,9.5,89.25,1.25,8.25,7.25,0.0,9.903671511632414
488333.3333333333,3.0,1.0,323.0,51.48522153333332,0.11516433333333333,3768.6965813,1.0,1.3333333333333333,0.0,66.33333333333333,12.666666666666666,109.33333333333333,10.666666666666666,17.333333333333332,9.0,775.6666666666666,0.0,60.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,2.3333333333333335,52.0,2.0,4.666666666666667,0.0,0.0,17.054338864307965
