"id","opportunity","percentile","cutoff","accessibility"
"271","Public infrastructure",50,15,38
"272","Public infrastructure",50,15,118
"273","Public infrastructure",50,15,50
"274","Public infrastructure",50,15,49
"275","Public infrastructure",50,15,42
"276","Public infrastructure",50,15,158
"277","Public infrastructure",50,15,92
"278","Public infrastructure",50,15,50
"279","Public infrastructure",50,15,54
"280","Public infrastructure",50,15,62
"281","Public infrastructure",50,15,103
"282","Public infrastructure",50,15,52
"283","Public infrastructure",50,15,57
"284","Public infrastructure",50,15,48
"285","Public infrastructure",50,15,106
"286","Public infrastructure",50,15,87
"287","Public infrastructure",50,15,118
"288","Public infrastructure",50,15,112
"289","Public infrastructure",50,15,37
"290","Public infrastructure",50,15,88
"291","Public infrastructure",50,15,60
"292","Public infrastructure",50,15,42
"293","Public infrastructure",50,15,50
"294","Public infrastructure",50,15,53
"295","Public infrastructure",50,15,80
"296","Public infrastructure",50,15,81
"297","Public infrastructure",50,15,35
"298","Public infrastructure",50,15,42
"299","Public infrastructure",50,15,29
"300","Public infrastructure",50,15,71
"301","Public infrastructure",50,15,174
"302","Public infrastructure",50,15,105
"303","Public infrastructure",50,15,78
"304","Public infrastructure",50,15,35
"305","Public infrastructure",50,15,31
"306","Public infrastructure",50,15,49
"307","Public infrastructure",50,15,34
"308","Public infrastructure",50,15,101
"309","Public infrastructure",50,15,76
"310","Public infrastructure",50,15,68
"311","Public infrastructure",50,15,53
"312","Public infrastructure",50,15,127
"313","Public infrastructure",50,15,117
"314","Public infrastructure",50,15,88
"315","Public infrastructure",50,15,103
"316","Public infrastructure",50,15,39
"317","Public infrastructure",50,15,137
"318","Public infrastructure",50,15,41
"319","Public infrastructure",50,15,32
"320","Public infrastructure",50,15,213
"321","Public infrastructure",50,15,21
"322","Public infrastructure",50,15,72
"323","Public infrastructure",50,15,37
"324","Public infrastructure",50,15,34
"325","Public infrastructure",50,15,78
"326","Public infrastructure",50,15,187
"327","Public infrastructure",50,15,190
"328","Public infrastructure",50,15,44
"329","Public infrastructure",50,15,88
"330","Public infrastructure",50,15,70
"331","Public infrastructure",50,15,87
"332","Public infrastructure",50,15,50
"333","Public infrastructure",50,15,47
"334","Public infrastructure",50,15,81
"335","Public infrastructure",50,15,60
"336","Public infrastructure",50,15,118
"337","Public infrastructure",50,15,53
"338","Public infrastructure",50,15,112
"339","Public infrastructure",50,15,144
"340","Public infrastructure",50,15,49
"341","Public infrastructure",50,15,54
"342","Public infrastructure",50,15,104
"343","Public infrastructure",50,15,39
"344","Public infrastructure",50,15,30
"345","Public infrastructure",50,15,89
"346","Public infrastructure",50,15,28
"347","Public infrastructure",50,15,86
"348","Public infrastructure",50,15,72
"349","Public infrastructure",50,15,128
"350","Public infrastructure",50,15,88
"351","Public infrastructure",50,15,88
"352","Public infrastructure",50,15,92
"353","Public infrastructure",50,15,54
"354","Public infrastructure",50,15,184
"355","Public infrastructure",50,15,45
"356","Public infrastructure",50,15,51
"357","Public infrastructure",50,15,72
"358","Public infrastructure",50,15,41
"359","Public infrastructure",50,15,61
"360","Public infrastructure",50,15,157
"361","Public infrastructure",50,15,105
"362","Public infrastructure",50,15,55
"363","Public infrastructure",50,15,55
"364","Public infrastructure",50,15,54
"365","Public infrastructure",50,15,68
"366","Public infrastructure",50,15,116
"367","Public infrastructure",50,15,28
"368","Public infrastructure",50,15,72
"369","Public infrastructure",50,15,70
"370","Public infrastructure",50,15,83
"371","Public infrastructure",50,15,28
"372","Public infrastructure",50,15,103
"373","Public infrastructure",50,15,23
"374","Public infrastructure",50,15,55
"375","Public infrastructure",50,15,88
"376","Public infrastructure",50,15,41
"377","Public infrastructure",50,15,69
"378","Public infrastructure",50,15,28
"379","Public infrastructure",50,15,27
"380","Public infrastructure",50,15,92
"381","Public infrastructure",50,15,60
"382","Public infrastructure",50,15,137
"383","Public infrastructure",50,15,53
"384","Public infrastructure",50,15,140
"385","Public infrastructure",50,15,34
"386","Public infrastructure",50,15,77
"387","Public infrastructure",50,15,55
"388","Public infrastructure",50,15,87
"389","Public infrastructure",50,15,51
"390","Public infrastructure",50,15,89
"391","Public infrastructure",50,15,67
"392","Public infrastructure",50,15,129
"393","Public infrastructure",50,15,34
"394","Public infrastructure",50,15,137
"395","Public infrastructure",50,15,53
"396","Public infrastructure",50,15,46
"397","Public infrastructure",50,15,39
"398","Public infrastructure",50,15,41
"399","Public infrastructure",50,15,69
"400","Public infrastructure",50,15,39
"401","Public infrastructure",50,15,75
"402","Public infrastructure",50,15,126
"403","Public infrastructure",50,15,76
"404","Public infrastructure",50,15,105
"405","Public infrastructure",50,15,131
"406","Public infrastructure",50,15,59
"407","Public infrastructure",50,15,92
"408","Public infrastructure",50,15,99
"409","Public infrastructure",50,15,75
"410","Public infrastructure",50,15,51
"411","Public infrastructure",50,15,76
"412","Public infrastructure",50,15,41
"413","Public infrastructure",50,15,38
"414","Public infrastructure",50,15,61
"415","Public infrastructure",50,15,78
"416","Public infrastructure",50,15,57
"417","Public infrastructure",50,15,85
"418","Public infrastructure",50,15,74
"419","Public infrastructure",50,15,76
"420","Public infrastructure",50,15,32
"421","Public infrastructure",50,15,74
"422","Public infrastructure",50,15,47
"423","Public infrastructure",50,15,48
"424","Public infrastructure",50,15,54
"425","Public infrastructure",50,15,148
"426","Public infrastructure",50,15,179
"427","Public infrastructure",50,15,58
"428","Public infrastructure",50,15,131
"429","Public infrastructure",50,15,62
"430","Public infrastructure",50,15,118
"431","Public infrastructure",50,15,170
"432","Public infrastructure",50,15,118
"433","Public infrastructure",50,15,76
"434","Public infrastructure",50,15,91
"435","Public infrastructure",50,15,183
"436","Public infrastructure",50,15,46
"437","Public infrastructure",50,15,72
"438","Public infrastructure",50,15,82
"439","Public infrastructure",50,15,58
"440","Public infrastructure",50,15,53
"441","Public infrastructure",50,15,74
"442","Public infrastructure",50,15,117
"443","Public infrastructure",50,15,50
"444","Public infrastructure",50,15,53
"445","Public infrastructure",50,15,97
"446","Public infrastructure",50,15,83
"447","Public infrastructure",50,15,63
"448","Public infrastructure",50,15,50
"449","Public infrastructure",50,15,130
"450","Public infrastructure",50,15,82
"451","Public infrastructure",50,15,27
"452","Public infrastructure",50,15,130
"453","Public infrastructure",50,15,42
"454","Public infrastructure",50,15,190
"455","Public infrastructure",50,15,16
"456","Public infrastructure",50,15,17
"457","Public infrastructure",50,15,157
"458","Public infrastructure",50,15,51
"459","Public infrastructure",50,15,27
"460","Public infrastructure",50,15,46
"461","Public infrastructure",50,15,47
"462","Public infrastructure",50,15,35
"463","Public infrastructure",50,15,23
"464","Public infrastructure",50,15,33
"465","Public infrastructure",50,15,42
"466","Public infrastructure",50,15,185
"467","Public infrastructure",50,15,127
"468","Public infrastructure",50,15,49
"469","Public infrastructure",50,15,60
"470","Public infrastructure",50,15,35
"471","Public infrastructure",50,15,72
"472","Public infrastructure",50,15,49
"473","Public infrastructure",50,15,39
"474","Public infrastructure",50,15,15
"475","Public infrastructure",50,15,27
"476","Public infrastructure",50,15,15
"477","Public infrastructure",50,15,115
"478","Public infrastructure",50,15,28
"479","Public infrastructure",50,15,24
"480","Public infrastructure",50,15,25
"481","Public infrastructure",50,15,30
"482","Public infrastructure",50,15,19
"483","Public infrastructure",50,15,39
"484","Public infrastructure",50,15,75
"485","Public infrastructure",50,15,170
"486","Public infrastructure",50,15,111
"487","Public infrastructure",50,15,24
"488","Public infrastructure",50,15,97
"489","Public infrastructure",50,15,46
"490","Public infrastructure",50,15,55
"491","Public infrastructure",50,15,54
"492","Public infrastructure",50,15,92
"493","Public infrastructure",50,15,83
"494","Public infrastructure",50,15,54
"495","Public infrastructure",50,15,76
"496","Public infrastructure",50,15,53
"497","Public infrastructure",50,15,41
"498","Public infrastructure",50,15,84
"499","Public infrastructure",50,15,56
"500","Public infrastructure",50,15,69
"501","Public infrastructure",50,15,108
"502","Public infrastructure",50,15,23
"503","Public infrastructure",50,15,246
"504","Public infrastructure",50,15,246
"505","Public infrastructure",50,15,50
"506","Public infrastructure",50,15,140
"507","Public infrastructure",50,15,133
"508","Public infrastructure",50,15,140
"509","Public infrastructure",50,15,167
"510","Public infrastructure",50,15,313
"511","Public infrastructure",50,15,140
"512","Public infrastructure",50,15,555
"513","Public infrastructure",50,15,160
"514","Public infrastructure",50,15,72
"515","Public infrastructure",50,15,211
"516","Public infrastructure",50,15,39
"517","Public infrastructure",50,15,66
"518","Public infrastructure",50,15,66
"519","Public infrastructure",50,15,62
"520","Public infrastructure",50,15,109
"521","Public infrastructure",50,15,555
"522","Public infrastructure",50,15,108
"523","Public infrastructure",50,15,65
"524","Public infrastructure",50,15,62
"525","Public infrastructure",50,15,629
"526","Public infrastructure",50,15,571
"527","Public infrastructure",50,15,100
"528","Public infrastructure",50,15,540
"529","Public infrastructure",50,15,82
"530","Public infrastructure",50,15,119
"531","Public infrastructure",50,15,194
"532","Public infrastructure",50,15,119
"533","Public infrastructure",50,15,614
"534","Public infrastructure",50,15,96
"535","Public infrastructure",50,15,60
"536","Public infrastructure",50,15,156
"537","Public infrastructure",50,15,10
"538","Public infrastructure",50,15,65
"539","Public infrastructure",50,15,119
"540","Public infrastructure",50,15,56
"541","Public infrastructure",50,15,301
"542","Public infrastructure",50,15,119
"543","Public infrastructure",50,15,119
"544","Public infrastructure",50,15,97
"545","Public infrastructure",50,15,164
"546","Public infrastructure",50,15,164
"547","Public infrastructure",50,15,126
"548","Public infrastructure",50,15,229
"549","Public infrastructure",50,15,924
"550","Public infrastructure",50,15,147
"551","Public infrastructure",50,15,48
"552","Public infrastructure",50,15,118
"553","Public infrastructure",50,15,99
"554","Public infrastructure",50,15,81
"555","Public infrastructure",50,15,75
"556","Public infrastructure",50,15,95
"557","Public infrastructure",50,15,153
"558","Public infrastructure",50,15,104
"559","Public infrastructure",50,15,235
"560","Public infrastructure",50,15,35
"561","Public infrastructure",50,15,61
"562","Public infrastructure",50,15,85
"563","Public infrastructure",50,15,69
"564","Public infrastructure",50,15,104
"565","Public infrastructure",50,15,104
"566","Public infrastructure",50,15,104
"567","Public infrastructure",50,15,120
"568","Public infrastructure",50,15,242
"569","Public infrastructure",50,15,131
"570","Public infrastructure",50,15,73
"571","Public infrastructure",50,15,695
"572","Public infrastructure",50,15,89
"573","Public infrastructure",50,15,50
"574","Public infrastructure",50,15,113
"575","Public infrastructure",50,15,105
"576","Public infrastructure",50,15,63
"577","Public infrastructure",50,15,350
"578","Public infrastructure",50,15,695
"579","Public infrastructure",50,15,111
"580","Public infrastructure",50,15,67
"581","Public infrastructure",50,15,1234
"582","Public infrastructure",50,15,73
"583","Public infrastructure",50,15,189
"584","Public infrastructure",50,15,85
"585","Public infrastructure",50,15,147
"586","Public infrastructure",50,15,194
"587","Public infrastructure",50,15,35
"588","Public infrastructure",50,15,147
"589","Public infrastructure",50,15,147
"590","Public infrastructure",50,15,73
"591","Public infrastructure",50,15,745
"592","Public infrastructure",50,15,138
"593","Public infrastructure",50,15,69
"594","Public infrastructure",50,15,273
"595","Public infrastructure",50,15,116
"596","Public infrastructure",50,15,147
"597","Public infrastructure",50,15,167
"598","Public infrastructure",50,15,582
"599","Public infrastructure",50,15,144
"600","Public infrastructure",50,15,349
"601","Public infrastructure",50,15,110
"602","Public infrastructure",50,15,97
"603","Public infrastructure",50,15,358
"604","Public infrastructure",50,15,138
"605","Public infrastructure",50,15,54
"606","Public infrastructure",50,15,64
"607","Public infrastructure",50,15,556
"608","Public infrastructure",50,15,164
"609","Public infrastructure",50,15,358
"610","Public infrastructure",50,15,125
"611","Public infrastructure",50,15,137
"612","Public infrastructure",50,15,150
"613","Public infrastructure",50,15,96
"614","Public infrastructure",50,15,363
"615","Public infrastructure",50,15,69
"616","Public infrastructure",50,15,652
"617","Public infrastructure",50,15,221
"618","Public infrastructure",50,15,96
"619","Public infrastructure",50,15,651
"620","Public infrastructure",50,15,745
"621","Public infrastructure",50,15,961
"622","Public infrastructure",50,15,95
"623","Public infrastructure",50,15,42
"624","Public infrastructure",50,15,76
"625","Public infrastructure",50,15,133
"626","Public infrastructure",50,15,87
"627","Public infrastructure",50,15,76
"628","Public infrastructure",50,15,76
"629","Public infrastructure",50,15,108
"630","Public infrastructure",50,15,365
"631","Public infrastructure",50,15,109
"632","Public infrastructure",50,15,345
"633","Public infrastructure",50,15,239
"634","Public infrastructure",50,15,192
"635","Public infrastructure",50,15,58
"636","Public infrastructure",50,15,98
"637","Public infrastructure",50,15,120
"638","Public infrastructure",50,15,855
"639","Public infrastructure",50,15,838
"640","Public infrastructure",50,15,226
"641","Public infrastructure",50,15,89
"642","Public infrastructure",50,15,144
"643","Public infrastructure",50,15,151
"644","Public infrastructure",50,15,75
"645","Public infrastructure",50,15,96
"646","Public infrastructure",50,15,246
"647","Public infrastructure",50,15,76
"648","Public infrastructure",50,15,282
"649","Public infrastructure",50,15,963
"650","Public infrastructure",50,15,1058
"651","Public infrastructure",50,15,116
"652","Public infrastructure",50,15,251
"653","Public infrastructure",50,15,276
"654","Public infrastructure",50,15,100
"655","Public infrastructure",50,15,75
"656","Public infrastructure",50,15,75
"657","Public infrastructure",50,15,345
"658","Public infrastructure",50,15,629
"659","Public infrastructure",50,15,108
"660","Public infrastructure",50,15,345
"661","Public infrastructure",50,15,152
"662","Public infrastructure",50,15,118
"663","Public infrastructure",50,15,419
"664","Public infrastructure",50,15,325
"665","Public infrastructure",50,15,419
"666","Public infrastructure",50,15,448
"667","Public infrastructure",50,15,370
"668","Public infrastructure",50,15,384
"669","Public infrastructure",50,15,354
"670","Public infrastructure",50,15,288
"671","Public infrastructure",50,15,368
"672","Public infrastructure",50,15,767
"673","Public infrastructure",50,15,743
"674","Public infrastructure",50,15,401
"675","Public infrastructure",50,15,1
"676","Public infrastructure",50,15,101
"677","Public infrastructure",50,15,15
"678","Public infrastructure",50,15,55
"679","Public infrastructure",50,15,55
"680","Public infrastructure",50,15,32
"681","Public infrastructure",50,15,97
"682","Public infrastructure",50,15,79
"683","Public infrastructure",50,15,134
"684","Public infrastructure",50,15,78
"685","Public infrastructure",50,15,105
"686","Public infrastructure",50,15,36
"687","Public infrastructure",50,15,28
"688","Public infrastructure",50,15,54
"689","Public infrastructure",50,15,45
"690","Public infrastructure",50,15,27
"691","Public infrastructure",50,15,15
"692","Public infrastructure",50,15,39
"693","Public infrastructure",50,15,43
"694","Public infrastructure",50,15,37
"695","Public infrastructure",50,15,24
"696","Public infrastructure",50,15,78
"697","Public infrastructure",50,15,38
"698","Public infrastructure",50,15,80
"699","Public infrastructure",50,15,128
"700","Public infrastructure",50,15,59
"701","Public infrastructure",50,15,26
"702","Public infrastructure",50,15,67
"703","Public infrastructure",50,15,24
"704","Public infrastructure",50,15,53
"705","Public infrastructure",50,15,80
"706","Public infrastructure",50,15,20
"707","Public infrastructure",50,15,20
"708","Public infrastructure",50,15,28
"709","Public infrastructure",50,15,83
"710","Public infrastructure",50,15,69
"711","Public infrastructure",50,15,97
"712","Public infrastructure",50,15,43
"713","Public infrastructure",50,15,38
"714","Public infrastructure",50,15,61
"715","Public infrastructure",50,15,45
"716","Public infrastructure",50,15,85
"717","Public infrastructure",50,15,58
"718","Public infrastructure",50,15,40
"719","Public infrastructure",50,15,135
"720","Public infrastructure",50,15,108
"721","Public infrastructure",50,15,53
"722","Public infrastructure",50,15,63
"723","Public infrastructure",50,15,132
"724","Public infrastructure",50,15,45
"725","Public infrastructure",50,15,29
"726","Public infrastructure",50,15,127
"727","Public infrastructure",50,15,106
"728","Public infrastructure",50,15,53
"729","Public infrastructure",50,15,106
"730","Public infrastructure",50,15,87
"731","Public infrastructure",50,15,94
"732","Public infrastructure",50,15,80
"733","Public infrastructure",50,15,270
"734","Public infrastructure",50,15,446
"735","Public infrastructure",50,15,34
"736","Public infrastructure",50,15,32
"737","Public infrastructure",50,15,173
"738","Public infrastructure",50,15,69
"739","Public infrastructure",50,15,38
"740","Public infrastructure",50,15,64
"741","Public infrastructure",50,15,42
"742","Public infrastructure",50,15,44
"743","Public infrastructure",50,15,23
"744","Public infrastructure",50,15,70
"745","Public infrastructure",50,15,60
"746","Public infrastructure",50,15,102
"747","Public infrastructure",50,15,89
"748","Public infrastructure",50,15,95
"749","Public infrastructure",50,15,173
"750","Public infrastructure",50,15,37
"751","Public infrastructure",50,15,40
"752","Public infrastructure",50,15,93
"753","Public infrastructure",50,15,38
"754","Public infrastructure",50,15,23
"755","Public infrastructure",50,15,38
"756","Public infrastructure",50,15,53
"757","Public infrastructure",50,15,65
"758","Public infrastructure",50,15,85
"759","Public infrastructure",50,15,38
"760","Public infrastructure",50,15,57
"761","Public infrastructure",50,15,26
"762","Public infrastructure",50,15,47
"763","Public infrastructure",50,15,55
"764","Public infrastructure",50,15,59
"765","Public infrastructure",50,15,96
"766","Public infrastructure",50,15,55
"767","Public infrastructure",50,15,74
"768","Public infrastructure",50,15,39
"769","Public infrastructure",50,15,93
"770","Public infrastructure",50,15,70
"771","Public infrastructure",50,15,71
"772","Public infrastructure",50,15,90
"773","Public infrastructure",50,15,36
"774","Public infrastructure",50,15,60
"775","Public infrastructure",50,15,83
"776","Public infrastructure",50,15,122
"777","Public infrastructure",50,15,151
"778","Public infrastructure",50,15,94
"779","Public infrastructure",50,15,35
"780","Public infrastructure",50,15,133
"781","Public infrastructure",50,15,62
"782","Public infrastructure",50,15,99
"783","Public infrastructure",50,15,71
"784","Public infrastructure",50,15,131
"785","Public infrastructure",50,15,57
"786","Public infrastructure",50,15,64
"787","Public infrastructure",50,15,71
"788","Public infrastructure",50,15,44
"789","Public infrastructure",50,15,140
"790","Public infrastructure",50,15,61
"791","Public infrastructure",50,15,36
"792","Public infrastructure",50,15,118
"793","Public infrastructure",50,15,94
"794","Public infrastructure",50,15,67
"795","Public infrastructure",50,15,84
"796","Public infrastructure",50,15,151
"797","Public infrastructure",50,15,137
"798","Public infrastructure",50,15,60
"799","Public infrastructure",50,15,63
"800","Public infrastructure",50,15,151
"801","Public infrastructure",50,15,76
"802","Public infrastructure",50,15,69
"803","Public infrastructure",50,15,213
"804","Public infrastructure",50,15,56
"805","Public infrastructure",50,15,48
"806","Public infrastructure",50,15,74
"807","Public infrastructure",50,15,70
"808","Public infrastructure",50,15,65
"809","Public infrastructure",50,15,60
"810","Public infrastructure",50,15,151
"811","Public infrastructure",50,15,58
"812","Public infrastructure",50,15,67
"813","Public infrastructure",50,15,67
"814","Public infrastructure",50,15,87
"815","Public infrastructure",50,15,110
"816","Public infrastructure",50,15,67
"817","Public infrastructure",50,15,88
"818","Public infrastructure",50,15,35
"819","Public infrastructure",50,15,45
"820","Public infrastructure",50,15,91
